SNOMEDCode,description,bnf_chapter
'5324411000001108,Ventolin 200micrograms/dose Accuhaler (Dowelhurst Ltd),
'5324511000001107,Ventolin 200micrograms/dose Accuhaler (Dowelhurst Ltd),
'9204911000001109,Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'9205011000001109,Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd),301011
'10493811000001104,Ventolin 200micrograms/dose Accuhaler (Waymade Healthcare Plc),
'10494311000001105,Ventolin 200micrograms/dose Accuhaler (Waymade Healthcare Plc),
'13967411000001108,Ventolin 200micrograms/dose Accuhaler (DE Pharmaceuticals),
'13967511000001107,Ventolin 200micrograms/dose Accuhaler (DE Pharmaceuticals),
'14750911000001104,Ventolin 200micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'14751011000001107,Ventolin 200micrograms/dose Accuhaler (Sigma Pharmaceuticals Plc),
'17470911000001100,Ventolin 200micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'17471011000001108,Ventolin 200micrograms/dose Accuhaler (Mawdsley-Brooks & Company Ltd),
'20031011000001108,Ventolin 200micrograms/dose Accuhaler (Lexon (UK) Ltd),
'20031111000001109,Ventolin 200micrograms/dose Accuhaler (Lexon (UK) Ltd),
'320177008,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials,301011
'3385611000001107,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials,301011
'4840311000001100,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials,301011
'3385711000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'3386011000001109,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'3386411000001100,Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301011
'3386611000001102,Maxivent 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Ashbourne Pharmaceuticals Ltd),301011
'3386811000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Mylan),301011
'3386911000001108,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Mylan),301011
'3387011000001107,Ventolin 2.5mg Nebules (GlaxoSmithKline UK Ltd),301011
'3387311000001105,Ventolin 2.5mg Nebules (GlaxoSmithKline UK Ltd),301011
'4840411000001107,Ventolin 2.5mg Nebules (GlaxoSmithKline UK Ltd),301011
'3387511000001104,Salamol 2.5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301011
'3387711000001109,Salamol 2.5mg/2.5ml nebuliser liquid Steri-Neb unit dose vials (Teva UK Ltd),301011
'9040011000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301011
'9040111000001102,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose Steripoule vials (Galen Ltd),301011
'9102311000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Teva UK Ltd),301011
'9102411000001105,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Teva UK Ltd),301011
'10453811000001108,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'10453911000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'11006511000001106,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Actavis UK Ltd),301011
'11006611000001105,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Actavis UK Ltd),301011
'12880611000001109,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301011
'12880711000001100,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),301011
'17026511000001100,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'17026611000001101,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'17471511000001100,Ventolin 2.5mg Nebules (Mawdsley-Brooks & Company Ltd),
'17471611000001101,Ventolin 2.5mg Nebules (Mawdsley-Brooks & Company Ltd),
'17927211000001106,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301011
'17927311000001103,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),301011
'18080711000001105,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Fannin UK Ltd),301011
'18080811000001102,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Fannin UK Ltd),301011
'30891911000001100,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'30892011000001107,Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'320610001,Fluticasone 500micrograms/2ml nebuliser liquid unit dose vials,302000
'3388711000001105,Fluticasone 500micrograms/2ml nebuliser liquid unit dose vials,302000
'3389111000001102,Flixotide 0.5mg/2ml Nebules (GlaxoSmithKline UK Ltd),302000
'3389611000001105,Flixotide 0.5mg/2ml Nebules (GlaxoSmithKline UK Ltd),302000
'12888311000001102,Flixotide 0.5mg/2ml Nebules (Waymade Healthcare Plc),
'12888411000001109,Flixotide 0.5mg/2ml Nebules (Waymade Healthcare Plc),
'13878311000001100,Flixotide 0.5mg/2ml Nebules (DE Pharmaceuticals),
'13878411000001107,Flixotide 0.5mg/2ml Nebules (DE Pharmaceuticals),
'14234911000001101,Flixotide 0.5mg/2ml Nebules (Sigma Pharmaceuticals Plc),
'14235011000001101,Flixotide 0.5mg/2ml Nebules (Sigma Pharmaceuticals Plc),
'16180411000001101,Flixotide 0.5mg/2ml Nebules (Lexon (UK) Ltd),
'16180511000001102,Flixotide 0.5mg/2ml Nebules (Lexon (UK) Ltd),
'16580211000001109,Flixotide 0.5mg/2ml Nebules (Mawdsley-Brooks & Company Ltd),
'16580311000001101,Flixotide 0.5mg/2ml Nebules (Mawdsley-Brooks & Company Ltd),
'320611002,Fluticasone 2mg/2ml nebuliser liquid unit dose vials,302000
'3396711000001107,Fluticasone 2mg/2ml nebuliser liquid unit dose vials,302000
'3397211000001103,Flixotide 2mg/2ml Nebules (GlaxoSmithKline UK Ltd),302000
'3399411000001108,Flixotide 2mg/2ml Nebules (GlaxoSmithKline UK Ltd),302000
'10834011000001106,Flixotide 2mg/2ml Nebules (Waymade Healthcare Plc),
'10834111000001107,Flixotide 2mg/2ml Nebules (Waymade Healthcare Plc),
'13878511000001106,Flixotide 2mg/2ml Nebules (DE Pharmaceuticals),
'13878711000001101,Flixotide 2mg/2ml Nebules (DE Pharmaceuticals),
'14235111000001100,Flixotide 2mg/2ml Nebules (Sigma Pharmaceuticals Plc),
'14235211000001106,Flixotide 2mg/2ml Nebules (Sigma Pharmaceuticals Plc),
'16180611000001103,Flixotide 2mg/2ml Nebules (Lexon (UK) Ltd),
'16180711000001107,Flixotide 2mg/2ml Nebules (Lexon (UK) Ltd),
'16580411000001108,Flixotide 2mg/2ml Nebules (Mawdsley-Brooks & Company Ltd),
'16580511000001107,Flixotide 2mg/2ml Nebules (Mawdsley-Brooks & Company Ltd),
'320445000,Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials,301040
'3405811000001102,Salbutamol 2.5mg/2.5ml / Ipratropium bromide 500micrograms/2.5ml nebuliser liquid unit dose vials,301040
'3406011000001104,Combivent nebuliser liquid 2.5ml UDVs (Boehringer Ingelheim Ltd),301040
'3406411000001108,Combivent nebuliser liquid 2.5ml UDVs (Boehringer Ingelheim Ltd),301040
'5287711000001108,Combivent nebuliser liquid 2.5ml UDVs (Dowelhurst Ltd),
'5288011000001107,Combivent nebuliser liquid 2.5ml UDVs (Dowelhurst Ltd),
'10776911000001102,Combivent nebuliser liquid 2.5ml UDVs (Waymade Healthcare Plc),
'10777011000001103,Combivent nebuliser liquid 2.5ml UDVs (Waymade Healthcare Plc),
'10927511000001104,Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials (Teva UK Ltd),301040
'10927611000001100,Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials (Teva UK Ltd),301040
'18220811000001104,Combivent nebuliser liquid 2.5ml UDVs (Mawdsley-Brooks & Company Ltd),
'18220911000001109,Combivent nebuliser liquid 2.5ml UDVs (Mawdsley-Brooks & Company Ltd),
'19541511000001101,Combivent nebuliser liquid 2.5ml UDVs (DE Pharmaceuticals),
'19541611000001102,Combivent nebuliser liquid 2.5ml UDVs (DE Pharmaceuticals),
'19869411000001109,Combivent nebuliser liquid 2.5ml UDVs (Lexon (UK) Ltd),
'19869511000001108,Combivent nebuliser liquid 2.5ml UDVs (Lexon (UK) Ltd),
'35936511000001108,Salbutamol 100micrograms/dose inhaler,301011
'3407411000001105,Salbutamol 100micrograms/dose inhaler,301011
'3408611000001107,Salbutamol 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd),301011
'3409311000001108,Salbutamol 100micrograms/dose inhaler (A A H Pharmaceuticals Ltd),301011
'3410611000001106,Salbutamol 100micrograms/dose inhaler (Mylan),301011
'3411411000001104,Salbutamol 100micrograms/dose inhaler (Mylan),301011
'3412611000001107,Salbutamol 100micrograms/dose inhaler (Kent Pharmaceuticals Ltd),301011
'3413011000001109,Salbutamol 100micrograms/dose inhaler (Kent Pharmaceuticals Ltd),301011
'3415711000001107,Salbutamol 100micrograms/dose inhaler (Sandoz Ltd),301011
'3416211000001106,Salbutamol 100micrograms/dose inhaler (Sandoz Ltd),301011
'3417111000001102,Salbutamol 100micrograms/dose inhaler (Alliance Healthcare (Distribution) Ltd),301011
'3417711000001101,Salbutamol 100micrograms/dose inhaler (Alliance Healthcare (Distribution) Ltd),301011
'10432311000001108,Salbutamol 100micrograms/dose inhaler (Arrow Generics Ltd),301011
'10432411000001101,Salbutamol 100micrograms/dose inhaler (Arrow Generics Ltd),301011
'35909211000001109,Beclometasone 50micrograms/dose breath actuated inhaler,302000
'3604511000001103,Beclometasone 50micrograms/dose breath actuated inhaler,302000
'3604611000001104,Beclazone 50 Easi-Breathe inhaler (Teva UK Ltd),302000
'3604711000001108,Beclazone 50 Easi-Breathe inhaler (Teva UK Ltd),302000
'3604911000001105,AeroBec 50 Autohaler (Meda Pharmaceuticals Ltd),302000
'3605011000001105,AeroBec 50 Autohaler (Meda Pharmaceuticals Ltd),302000
'13181011000001105,Beclazone 50 Easi-Breathe inhaler (Dowelhurst Ltd),
'13181111000001106,Beclazone 50 Easi-Breathe inhaler (Dowelhurst Ltd),
'3631611000001106,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials,303010
'3606111000001100,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials,303010
'12789311000001105,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials,303010
'15876511000001103,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials,303010
'3607111000001102,Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma),303010
'3607411000001107,Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma),303010
'4667011000001102,Cromogen 20mg/2ml nebuliser liquid Steri-Neb unit dose vials (IVAX Pharmaceuticals UK Ltd),303010
'4667111000001101,Cromogen 20mg/2ml nebuliser liquid Steri-Neb unit dose vials (IVAX Pharmaceuticals UK Ltd),303010
'12790111000001102,Cromosol 20mg/2ml nebuliser liquid unit dose vials (Imported (Switzerland)),303010
'12790211000001108,Cromosol 20mg/2ml nebuliser liquid unit dose vials (Imported (Switzerland)),303010
'15876611000001104,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials (Special Order),303010
'15876711000001108,Sodium cromoglicate 20mg/2ml nebuliser liquid unit dose vials (Special Order),303010
'3654411000001106,Terbutaline 5mg/2ml nebuliser liquid unit dose vials,301011
'3633811000001109,Terbutaline 5mg/2ml nebuliser liquid unit dose vials,301011
'3633911000001104,Bricanyl 5mg/2ml Respules (AstraZeneca UK Ltd),301011
'3634011000001101,Bricanyl 5mg/2ml Respules (AstraZeneca UK Ltd),301011
'9111011000001106,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Galen Ltd),301011
'9111111000001107,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Galen Ltd),301011
'11150411000001106,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301011
'11150511000001105,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Accord Healthcare Ltd),301011
'11256611000001108,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'11256711000001104,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),301011
'12062211000001109,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'12062311000001101,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),301011
'17661711000001102,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'17661811000001105,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),301011
'21787311000001103,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301011
'21787411000001105,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),301011
'22355111000001103,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (AM Distributions (Yorkshire) Ltd),301011
'22355211000001109,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (AM Distributions (Yorkshire) Ltd),301011
'30924211000001107,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'30924311000001104,Terbutaline 5mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),301011
'3654511000001105,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials,302000
'3634611000001108,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials,302000
'3635411000001106,Pulmicort 0.5mg Respules (AstraZeneca UK Ltd),302000
'3635711000001100,Pulmicort 0.5mg Respules (AstraZeneca UK Ltd),302000
'5310511000001105,Pulmicort 0.5mg Respules (Dowelhurst Ltd),
'5310611000001109,Pulmicort 0.5mg Respules (Dowelhurst Ltd),
'5404711000001104,Pulmicort 0.5mg Respules (Waymade Healthcare Plc),
'5404811000001107,Pulmicort 0.5mg Respules (Waymade Healthcare Plc),
'10272811000001101,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),302000
'10273111000001102,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),302000
'10273611000001105,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Teva UK Ltd),302000
'10273711000001101,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Teva UK Ltd),302000
'10326511000001109,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),302000
'10326611000001108,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),302000
'10347711000001104,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),302000
'10347811000001107,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),302000
'10453011000001102,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),302000
'10453111000001101,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),302000
'11005511000001104,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Actavis UK Ltd),302000
'11005611000001100,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Actavis UK Ltd),302000
'13186811000001109,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Dowelhurst Ltd),
'13187011000001100,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Dowelhurst Ltd),
'13952211000001103,Pulmicort 0.5mg Respules (DE Pharmaceuticals),
'13952311000001106,Pulmicort 0.5mg Respules (DE Pharmaceuticals),
'14386211000001101,Pulmicort 0.5mg Respules (Sigma Pharmaceuticals Plc),
'14386611000001104,Pulmicort 0.5mg Respules (Sigma Pharmaceuticals Plc),
'16230911000001103,Pulmicort 0.5mg Respules (Lexon (UK) Ltd),
'16231011000001106,Pulmicort 0.5mg Respules (Lexon (UK) Ltd),
'16587011000001103,Pulmicort 0.5mg Respules (Stephar (U.K.) Ltd),
'16587111000001102,Pulmicort 0.5mg Respules (Stephar (U.K.) Ltd),
'17425011000001106,Pulmicort 0.5mg Respules (Mawdsley-Brooks & Company Ltd),
'17425111000001107,Pulmicort 0.5mg Respules (Mawdsley-Brooks & Company Ltd),
'17809311000001106,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),302000
'17809811000001102,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),302000
'18174711000001104,Pulmicort 0.5mg Respules (Necessity Supplies Ltd),
'18174811000001107,Pulmicort 0.5mg Respules (Necessity Supplies Ltd),
'18507011000001106,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd),302000
'18507111000001107,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd),302000
'21804411000001104,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),302000
'21804511000001100,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),302000
'22622411000001105,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),302000
'22622511000001109,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),302000
'29775411000001101,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),302000
'29775511000001102,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),302000
'30004311000001102,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),302000
'30004411000001109,Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),302000
'3654611000001109,Budesonide 1mg/2ml nebuliser liquid unit dose vials,302000
'3636211000001101,Budesonide 1mg/2ml nebuliser liquid unit dose vials,302000
'3636511000001103,Pulmicort 1mg Respules (AstraZeneca UK Ltd),302000
'3636811000001100,Pulmicort 1mg Respules (AstraZeneca UK Ltd),302000
'5312311000001100,Pulmicort 1mg Respules (Dowelhurst Ltd),
'5312511000001106,Pulmicort 1mg Respules (Dowelhurst Ltd),
'10273211000001108,Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),302000
'10273311000001100,Budesonide 1mg/2ml nebuliser liquid unit dose vials (A A H Pharmaceuticals Ltd),302000
'10274211000001106,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Teva UK Ltd),302000
'10274711000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Teva UK Ltd),302000
'10326711000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),302000
'10326811000001107,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Kent Pharmaceuticals Ltd),302000
'10347911000001102,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),302000
'10348011000001100,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Alliance Healthcare (Distribution) Ltd),302000
'10453211000001107,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),302000
'10453311000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Arrow Generics Ltd),302000
'10785011000001101,Pulmicort 1mg Respules (Waymade Healthcare Plc),
'10785111000001100,Pulmicort 1mg Respules (Waymade Healthcare Plc),
'11005711000001109,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Actavis UK Ltd),302000
'11005811000001101,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Actavis UK Ltd),302000
'13186411000001107,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Dowelhurst Ltd),
'13186511000001106,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Dowelhurst Ltd),
'13952511000001100,Pulmicort 1mg Respules (DE Pharmaceuticals),
'13952611000001101,Pulmicort 1mg Respules (DE Pharmaceuticals),
'14382711000001109,Pulmicort 1mg Respules (Sigma Pharmaceuticals Plc),
'14383011000001103,Pulmicort 1mg Respules (Sigma Pharmaceuticals Plc),
'15060511000001109,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),302000
'15060711000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Sigma Pharmaceuticals Plc),302000
'16231411000001102,Pulmicort 1mg Respules (Lexon (UK) Ltd),
'16231511000001103,Pulmicort 1mg Respules (Lexon (UK) Ltd),
'16587211000001108,Pulmicort 1mg Respules (Stephar (U.K.) Ltd),
'16587311000001100,Pulmicort 1mg Respules (Stephar (U.K.) Ltd),
'17425311000001109,Pulmicort 1mg Respules (Mawdsley-Brooks & Company Ltd),
'17425511000001103,Pulmicort 1mg Respules (Mawdsley-Brooks & Company Ltd),
'17810011000001102,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),302000
'17810311000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Phoenix Healthcare Distribution Ltd),302000
'18174511000001109,Pulmicort 1mg Respules (Necessity Supplies Ltd),
'18174611000001108,Pulmicort 1mg Respules (Necessity Supplies Ltd),
'18507211000001101,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd),302000
'18507311000001109,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd),302000
'21804611000001101,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),302000
'21804711000001105,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Waymade Healthcare Plc),302000
'22622611000001108,Budesonide 1mg/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),302000
'22622711000001104,Budesonide 1mg/2ml nebuliser liquid unit dose vials (DE Pharmaceuticals),302000
'30004511000001108,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),302000
'30004611000001107,Budesonide 1mg/2ml nebuliser liquid unit dose vials (Mawdsley-Brooks & Company Ltd),302000
'317446001,Budesonide 3mg gastro-resistant capsules,105020
'3807511000001101,Budesonide 3mg gastro-resistant capsules,105020
'408013007,Mometasone 400micrograms/dose dry powder inhaler,
'4043211000001104,Mometasone 400micrograms/dose dry powder inhaler,302000
'4043311000001107,Mometasone 400micrograms/dose dry powder inhaler,302000
'4043811000001103,Asmanex 400micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'4043911000001108,Asmanex 400micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'4044411000001102,Asmanex 400micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'19727911000001101,Asmanex 400micrograms/dose Twisthaler (Mawdsley-Brooks & Company Ltd),
'19728011000001104,Asmanex 400micrograms/dose Twisthaler (Mawdsley-Brooks & Company Ltd),
'408026006,Mometasone 200micrograms/dose dry powder inhaler,
'4045111000001106,Mometasone 200micrograms/dose dry powder inhaler,302000
'4045211000001100,Mometasone 200micrograms/dose dry powder inhaler,302000
'4045711000001107,Asmanex 200micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'4045911000001109,Asmanex 200micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'4046111000001100,Asmanex 200micrograms/dose Twisthaler (Merck Sharp & Dohme Ltd),302000
'24667411000001109,Asmanex 200micrograms/dose Twisthaler (Waymade Healthcare Plc),
'24667511000001108,Asmanex 200micrograms/dose Twisthaler (Waymade Healthcare Plc),
'320674000,Nedocromil 2mg/dose inhaler,303010
'4106911000001104,Nedocromil 2mg/dose inhaler,303010
'4107011000001100,Tilade 2mg/dose inhaler (Sanofi),303010
'4107111000001104,Tilade 2mg/dose inhaler (Sanofi),303010
'4161311000001109,Sodium cromoglicate 5mg/dose inhaler with spacer,303010
'4146111000001108,Sodium cromoglicate 5mg/dose inhaler with spacer,303010
'9525611000001102,Sodium cromoglicate 5mg/dose inhaler with spacer,303010
'4146211000001102,Intal 5mg/dose Syncroner with spacer (Aventis Pharma),303010
'4146311000001105,Intal 5mg/dose Syncroner with spacer (Aventis Pharma),303010
'9520811000001109,Intal 5mg/dose Fisonair with spacer (Sanofi),303010
'9525711000001106,Intal 5mg/dose Fisonair with spacer (Sanofi),303010
'36030411000001101,Nedocromil 2mg/dose inhaler with spacer,303010
'4163211000001102,Nedocromil 2mg/dose inhaler with spacer,303010
'4163411000001103,Tilade 2mg/dose Syncroner with spacer (Sanofi),303010
'4163511000001104,Tilade 2mg/dose Syncroner with spacer (Sanofi),303010
'35926411000001107,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler with spacer,303010
'4179411000001109,Sodium cromoglicate 1mg/dose / Salbutamol 100micrograms/dose inhaler with spacer,303010
'4179611000001107,Aerocrom Syncroner with spacer (Castlemead Healthcare Ltd),303010
'4179711000001103,Aerocrom Syncroner with spacer (Castlemead Healthcare Ltd),303010
'349394001,Fenoterol 1.25mg/4ml / Ipratropium 500micrograms/4ml nebuliser liquid unit dose vials,301040
'4192211000001105,Fenoterol 1.25mg/4ml / Ipratropium 500micrograms/4ml nebuliser liquid unit dose vials,301040
'4192411000001109,Duovent UDVs nebuliser liquid 4ml (Boehringer Ingelheim Ltd),301040
'4192511000001108,Duovent UDVs nebuliser liquid 4ml (Boehringer Ingelheim Ltd),301040
'14214011000001107,Duovent UDVs nebuliser liquid 4ml (Sigma Pharmaceuticals Plc),
'14214111000001108,Duovent UDVs nebuliser liquid 4ml (Sigma Pharmaceuticals Plc),
'4378111000001103,Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler,302000
'4373411000001102,Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler,302000
'4373811000001100,Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),302000
'4374111000001109,Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),302000
'10506611000001103,Symbicort 400/12 Turbohaler (Waymade Healthcare Plc),
'10506811000001104,Symbicort 400/12 Turbohaler (Waymade Healthcare Plc),
'13206611000001109,Symbicort 400/12 Turbohaler (Dowelhurst Ltd),
'13206711000001100,Symbicort 400/12 Turbohaler (Dowelhurst Ltd),
'13959211000001106,Symbicort 400/12 Turbohaler (DE Pharmaceuticals),
'13959311000001103,Symbicort 400/12 Turbohaler (DE Pharmaceuticals),
'14621111000001102,Symbicort 400/12 Turbohaler (Sigma Pharmaceuticals Plc),
'14621211000001108,Symbicort 400/12 Turbohaler (Sigma Pharmaceuticals Plc),
'17457811000001106,Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd),
'17457911000001101,Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd),
'18195511000001102,Symbicort 400/12 Turbohaler (Necessity Supplies Ltd),
'18195611000001103,Symbicort 400/12 Turbohaler (Necessity Supplies Ltd),
'25254711000001106,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler (Teva UK Ltd),302000
